,ID,URL,Completo,Valid,Online
38886,2432353,http://dealnews.com/?t=nl&c=27&s=1398249496&u=2166755,0.0,INVALID,Offline
38887,2432352,http://c2.dealnews.com/530ea7ad4efa972750e7bdd11jjhb.1kjn/TbSjIz9EFi3CGrGiDb5a6,0.0,INVALID,Offline
38888,2432351,http://dealnews.com/?iref=solo_042214_Clothing,0.0,INVALID,Offline
38889,2432350,http://c2.dealnews.com/530ea7ad4efa972750e7bdd11jjzb.4ap7/U1aLQ-YQu0cWv9_RBd836,0.0,INVALID,Offline
38890,2432325,https://www.recyclebank.com/get-help/membership-agreement,0.0,INVALID,Offline
38891,2432324,https://www.recyclebank.com/corporate-info/membership-agreement?utm_source=recyclebank&utm_medium=email&utm_term=membership_agreement-mobile&utm_content=recyclebank&utm_campaign=marketing,0.0,INVALID,Offline
38892,2432322,https://www.regonline.sg,1.0,INVALID,Offline
38893,2432308,http://docs.edhec-risk.com,1.0,INVALID,Offline
38894,2432242,http://www.roedl.de,1.0,INVALID,Offline
38895,2432101,http://spiritguidedliving.net/,1.0,INVALID,Offline
38896,2432030,http://moveissudoeste.com.br/,1.0,INVALID,Offline
38897,2431884,http://kaufenodermieten.at/ads/wohnungsraeumung-umziehen-entsorgung-uebersiedlung-ab25e-firmenuebersiedlung-privatumzug-firmenraeumungen-firmenentruempelung,0.0,INVALID,Offline
38898,2431782,http://www.vermontshred.com/wp-content/themes/twentyten/yahoo.html,0.0,INVALID,Offline
38899,2431755,https://reducelnk.com/KQPBH,1.0,INVALID,Offline
38900,2431751,http://shalomcorptraining.com/main/wp-content/plugins/zppclihioep/yahoo.html,0.0,INVALID,Offline
38901,2431745,http://www.vermontshred.com/wp-content/themes/twentyten/yahoo.html?efj=egs.mig&rth=mgh.we&ceom=shpq%22>http://www.vermontshred.com/wp-content/themes/twentyten/yahoo.html?efj=egs.mig&rth=mgh.we&ceom=shpq,0.0,INVALID,Offline
38902,2431736,http://www.sharewineonline.com/wp-content/plugins/akismet/yahoo.html?uq=vbb.jieg&fgw=gee.ww&sgb=ofyq%22>http://www.sharewineonline.com/wp-content/plugins/akismet/yahoo.html?uq=vbb.jieg&fgw=gee.ww&sgb=ofyq,0.0,INVALID,Offline
38903,2431733,http://www.sundara.nl/,1.0,INVALID,Offline
38904,2431712,http://ttgbadnauheim.de/,1.0,INVALID,Offline
38905,2431709,https://docs.google.com/viewer?pid=sites&srcid=ZGVmYXVsdGRvbWFpbnxzdXZhaWRhaHR8Z3g6Mzk5ZDcxMTcxZWU0OTY0NA&docid=351ab4982e8b0038badfad77f6e7096f|2061afe14d668c786ad72f68714f5315&chan=EQAAAJ7aI4y7w7VSn6eQcQMaD8K Ajk80sMd6EOGPiej2meZ&a=v&rel=zip;z9;behaviou,0.0,INVALID,Offline
38906,2431695,http://www.cagle.com/2014/03/nhtsa-airbags-protected-gm-management/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38907,2431693,http://www.cagle.com/2014/03/nhtsa-airbags-protected-gm-management/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38908,2431681,http://www.cagle.com/news/siers-pulitzer-2014/,0.0,INVALID,Offline
38909,2431678,http://www.cagle.com/2014/04/pay-equity/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38910,2431677,http://www.cagle.com/news/earth-day-2014/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-21,0.0,INVALID,Offline
38911,2431671,http://www.cagle.com/author/r-j-matson/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38912,2431669,http://www.cagle.com/2004/10/r-j-matson-cartoon-for-10-25-2004/,0.0,INVALID,Offline
38913,2431666,http://www.cagle.com/2014/04/obamacare-easter-egg-hunt/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38914,2431665,http://www.cagle.com/2014/04/obamacare-easter-egg-hunt/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38915,2431658,http://www.cagle.com/2014/04/all-you-can-buy-free-speech/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38916,2431656,http://www.cagle.com/2014/04/all-you-can-buy-free-speech/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38917,2431655,http://www.cagle.com/2014/04/easter-egg-hunt/?utm_source=daily&utm_medium=CotD&utm_campaign=14-04-22-04,0.0,INVALID,Offline
38918,2431654,http://www.cagle.com/2014/04/easter-egg-hunt/?&utm_source=daily&utm_medium=CotD&utm_campaign=14-04-22-04,0.0,INVALID,Offline
38919,2431653,http://www.cagle.com/2014/04/earth-day-cleanup/,0.0,INVALID,Offline
38920,2431649,http://www.cagle.com/latest-political-cartoons/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-22-09,0.0,INVALID,Offline
38921,2431636,http://shalomcorptraining.com/main/wp-content/plugins/zppclihioep/yahoo.html?efd=ge.hsm&vcbn=gyh.gr&mbf=ubav%22>http://shalomcorptraining.com/main/wp-content/plugins/zppclihioep/yahoo.html?efd=ge.hsm&vcbn=gyh.gr&mbf=ubav,0.0,INVALID,Offline
38922,2431514,http://www.leben-zwo-punkt-null.de/,1.0,INVALID,Offline
38923,2431512,http://0rz.tw/tq0kT,1.0,INVALID,Offline
38924,2431503,http://www.web.de,1.0,INVALID,Offline
38925,2431484,http://sherrihill.hr/administration/deuts/index.htm,0.0,INVALID,Offline
38926,2431481,http://www.sherrihill.hr/,1.0,INVALID,Offline
38927,2431467,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1393&id=2604&ord=1&append=1&edata=839629&edata2=&edata3=_p226046_&transid=&c=MjYwNCAzMTIyMjkwODggMTcgNjAgMSAxMDEwMTU4ODQ5IDA0MjIyMDE0MTcwMDIw,0.0,INVALID,Offline
38928,2431457,http://www.carteiroxpress.com.br/,1.0,INVALID,Offline
38929,2431434,http://beursvloerlopik.nl/,1.0,INVALID,Offline
38930,2431423,http://xhamster.com/movies/1745931/mexicana_de_hermosas_tetas_montando_una_verga.html?embed=related,0.0,INVALID,Offline
38931,2431419,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1393&id=2604&ord=1&append=1&edata=839629&edata2=&edata3=_p225863_&transid=&c=MjYwNCAzMTIwNTgxMTggMTcgNjAgMSAxMDA5NjI5OTEwIDA0MjIyMDE0MTAwNzIy,0.0,INVALID,Offline
38932,2431417,http://www.xhamster.com/movies/1448912/japanese_teen_sae_sugiyama_getting_her_pussy_pleased.html,0.0,INVALID,Offline
38933,2431413,http://woeff.nl/,1.0,INVALID,Offline
38934,2431400,http://www.iac.es/disclaimer.php?lang=en,1.0,INVALID,Offline
38935,2431399,http://gigantte.tempbr.net/gigantte2/home/,1.0,INVALID,Offline
38936,2431398,http://gigantte.tempbr.net/,1.0,INVALID,Offline
38937,2431389,http://www.mediacom-me.com/,1.0,INVALID,Offline
38938,2431388,http://mediacom-me.com/,1.0,INVALID,Offline
38939,2431381,https://docs.google.com/viewer?a=v&pid=explorer&srcid=0B-lKT5xgJZwkRDhmOFpFTy11bm8,0.0,INVALID,Offline
38940,2431316,http://grouponsplus.com/,1.0,INVALID,Offline
38941,2431279,http://wigb.gov.au/,1.0,INVALID,Offline
38942,2431180,http://www.marstool.com/,1.0,INVALID,Offline
38943,2430894,http://lakesareacommunity.com/cgi-sys/suspendedpage.cgi,0.0,INVALID,Offline
38944,2430882,http://bbportal.org/?f,1.0,INVALID,Offline
38945,2430814,http://gigtaculous.com/cgi-sys/suspendedpage.cgi,0.0,INVALID,Offline
38946,2430783,http://www.fremonthabitat.org/mainimages/,1.0,INVALID,Offline
38947,2430758,https://overview.mail.yahoo.com/?.src=Win8,1.0,INVALID,Offline
38948,2430748,http://www.indianchessfed.com,1.0,INVALID,Offline
38949,2430731,http://198.57.247.200/~bclp/BGTDERJIPOFDFD6965GHVYDBH/MJIDFGUUSDFGHFDHGBVH568588/,0.0,INVALID,Offline
38950,2430727,http://hallvvines.com/cgi-sys/suspendedpage.cgi,0.0,INVALID,Offline
38951,2430665,http://techhelplist.com/index.php/spam-list/537-barclays-important-update-read-carefully-virus,0.0,INVALID,Offline
38952,2430622,http://polishtranslator.mobi/administrator/backups/sss/login/documentgo,0.0,INVALID,Offline
38953,2430618,http://googledocs.ajenefilms.com/,1.0,INVALID,Offline
38954,2430614,http://ultraschall-fettabsaugung.net/New/gdocs/doc/file.index.htm,0.0,INVALID,Offline
38955,2430613,http://ultraschall-fettabsaugung.net/New/doc/file.index.htm,0.0,INVALID,Offline
38956,2430556,http://bankofamerica.via.infonow.net/locator/dealer/NewSearch.do?postalCode=32224&origin=dealer&searchCustom__product=AUTO&mapAndList=mapAndList,0.0,INVALID,Offline
38957,2430473,http://www.dakarturk.com/Wealth4,1.0,INVALID,Offline
38958,2430463,http://teknosanguvenlik.net/BJ/google.doc/oluwaisinvolved/googledocom/,0.0,INVALID,Offline
38959,2430461,http://www.dakarturk.com,1.0,INVALID,Offline
38960,2430460,http://www.dakarturk.com/Wealth-a/,1.0,INVALID,Offline
38961,2430452,http://www.online-kasino-spielen.at/paypal-casino-deutschland/,0.0,INVALID,Offline
38962,2430450,http://www.onlinecasinoreports.ie/articles/casinos-accepting-paypal.php,0.0,INVALID,Offline
38963,2430447,http://conquerorschapel.org/images/images/cgibin/index.htm,0.0,INVALID,Offline
38964,2430445,http://www.onlinecasinosreports.de/articles/888casino-piles-on-the-promos.php,0.0,INVALID,Offline
38965,2430444,"http://www.oxypixel.com/new/1372685121.H804857P8323.ns222788.ovh.net,S=2393",0.0,INVALID,Offline
38966,2430443,"http://www.oxypixel.com/new/1373026851.H80600P18927.ns222788.ovh.net,S=2353",0.0,INVALID,Offline
38967,2430442,"http://www.oxypixel.com/new/1373712178.H630619P29048.ns222788.ovh.net,S=2206",0.0,INVALID,Offline
38968,2430437,http://www.rakedeals.com/de/news/online_casinos_mit_paypal.html,0.0,INVALID,Offline
38969,2430435,http://arch.latech.edu/,1.0,INVALID,Offline
38970,2430345,http://hostalsanpaio.com/,1.0,INVALID,Offline
38971,2430287,http://www.gamblingdeposits.com/en/paypal/casino,0.0,INVALID,Offline
38972,2430283,http://ru.encydia.com/en/PayPaI,1.0,INVALID,Offline
38973,2430267,http://cegvezeto.com/x.php,1.0,INVALID,Offline
38974,2430264,https://docs.google.com/forms/d/1YigMPC3oPY09hd2chnzwyO5xHMXIR7v7iY0r7Xamtu0/reportabuse,0.0,INVALID,Offline
38975,2430263,https://docs.google.com/forms/d/1YigMPC3oPY09hd2chnzwyO5xHMXIR7v7iY0r7Xamtu0/formResponse,0.0,INVALID,Offline
38976,2430262,https://docs.google.com/forms/d/1YigMPC3oPY09hd2chnzwyO5xHMXIR7v7iY0r7Xamtu0/viewform,0.0,INVALID,Offline
38977,2430260,http://aol.com.com/?ptrxcz_xBPcr5Mg0KcvFYm1FThwBPds6KYm1G,0.0,INVALID,Offline
38978,2430256,http://www.lymclar.es/cache/exito.com/index.htm,0.0,INVALID,Offline
38979,2430219,http://forum.antinovaordemmundial.com/Topico-ex-illuminati-revela-segredos-estarrecedores,0.0,INVALID,Offline
38980,2430215,http://myncch.org/cgi-sys/suspendedpage.cgi?cmd=login_submit&id=de2a25077852179cc8ca53f45d0e52a1de2a25077852179cc8ca53f45d0e52a1&session=de2a25077852179cc8ca53f45d0e52a1de2a25077852179cc8ca53f45d0e52a1,0.0,INVALID,Offline
38981,2430209,http://coding.1100011.ir/work.php?ID=pichak3,1.0,INVALID,Offline
38982,2430208,http://www.tmall.com/?spm=1.1000386.220593.1&TBG=146280.176778.1,0.0,INVALID,Offline
38983,2430206,http://fluid.co.uk/low-fee-balance-transfer-card/?loc=fluidemail&m=REVO&cam=12_01_27_REVO_Fluid,0.0,INVALID,Offline
38984,2430205,http://emaillistrentals.co.uk/Go/index.cfm?WL=175&WS=6037539_7059089&WA=194,0.0,INVALID,Offline
38985,2430012,http://mostwelcome.in/indexx.php,1.0,INVALID,Offline
38986,2430009,http://yssmeerut.com/indexx.php,1.0,INVALID,Offline
38987,2430008,http://sirgweb.in/indexx.php,1.0,INVALID,Offline
38988,2430005,http://ehsservices.in/indexx.php,1.0,INVALID,Offline
38989,2430004,http://tazzakhabar.tv/indexx.php,1.0,INVALID,Offline
38990,2429963,http://redirect.main-hosting.com/error404.php/7?domain=ilhumlholidgk.pixub.com,0.0,INVALID,Offline
38991,2429936,https://docs.google.com/forms/d/1c4X6j6VHTAJRtpkPqkzmEYi3g9ni-ZtM7JkqZsV2XUE/viewform,0.0,INVALID,Offline
38992,2429899,http://xzydesign.com.ar/,1.0,INVALID,Offline
38993,2429898,http://www.beaconsecure.com/,1.0,INVALID,Offline
38994,2429897,http://beaconsecure.com/,1.0,INVALID,Offline
38995,2429887,http://www.easyweb.com,1.0,INVALID,Offline
38996,2429850,http://www.digitalserver.com.mx/404.shtml,1.0,INVALID,Offline
38997,2429848,https://docs.google.com/forms/d/1QH1XProeU7SBj3osaGLoePRzXkjIcM3M2bh1vXPvm3o/,0.0,INVALID,Offline
38998,2429788,http://www.downv.com/,1.0,INVALID,Offline
38999,2429786,http://teguhcomputer.com/cgi-sys/suspendedpage.cgi,0.0,INVALID,Offline
39000,2429784,http://www.litec.com.br/,1.0,INVALID,Offline
39001,2429783,http://litec.com.br/,1.0,INVALID,Offline
39002,2429760,http://scripts.dlv4.com/Common/module.php?login=176320&brokerid=&extlogin=&url=&mediaid=00400213&product=1&iso_country=US&aol=&extparam=&nums=&tracker=&icp=MSIE6.0_WINXPSP2&id_site=81&referer1=http://access.rapid-pass.net/?id=213&login=176320&dl_tracker=1-2-4&connection_type=high&asked_mdl_id=P2E&country=1.206.1&isautogeneratedpage=1&from_mdl=&asked_billing_id=&dialer=&p2e=&nohit=1&r=1,0.0,INVALID,Offline
39003,2429755,http://houbens.com/cgi-sys/suspendedpage.cgi,1.0,INVALID,Offline
39004,2429752,http://ittoby.com/,1.0,INVALID,Offline
39005,2429730,http://fortuneplex.com/,1.0,INVALID,Offline
39006,2429728,http://shalva10.com/tag/how-to-earn-free-amazon-gift-cards/,0.0,INVALID,Offline
39007,2429727,http://shalva10.com/tag/how-to-get-a-free-amazon-gift-card/,0.0,INVALID,Offline
39008,2429693,http://packdeinestation.de/joomla3/engineEUSi.php,0.0,INVALID,Offline
39009,2429688,http://suburbanhymns.blogspot.com/2005_07_01_archive.html,0.0,INVALID,Offline
39010,2429687,http://www.gokulakrishnang.wordpress.com/,1.0,INVALID,Offline
39011,2429686,http://gokulakrishnang.wordpress.com/,1.0,INVALID,Offline
39012,2429685,http://is.gd/qiZeFj,1.0,INVALID,Offline
39013,2429645,http://www.casinoshark.cz/zpravy/2012/04/paypal-v-online-kasinech/,0.0,INVALID,Offline
39014,2429628,http://www.lasvegaszuhause.com/paypal-casino-deutschland.html,0.0,INVALID,Offline
39015,2429626,http://www.kasinodeutschland.com/paypal-einzahlungen-in-online-casinos-nicht-moglich.html,0.0,INVALID,Offline
39016,2429556,http://xhamster.com/movies/2961447/footjob_at_the_park.html?hd,0.0,INVALID,Offline
39017,2429478,http://bioon.dmdelivery.com/x/plugin/?pName=list_help&MIDRID=S7Y1Mfqfa2tsbGDyv8jWzNLAxMz8fw6Qb2wGAAA03&Z=-1260350109,0.0,INVALID,Offline
39018,2429452,http://www.callofdutyghosthack.net/,1.0,INVALID,Offline
39019,2429348,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1435&id=2573&ord=1&append=1&edata=101284&edata2=8271&transid=1879934587&c=MjU3MyAzMTE5NjIxNzggMTcgNjAgMSAxMDA5MzE3MTQzIDA0MjEyMDE0MjMzMTQz,0.0,INVALID,Offline
39020,2429287,http://www.bulface.com/plugins/cb_bbcodes/images/gtbn/index50.htm,0.0,INVALID,Offline
39021,2429255,http://www.freescore360.com/us/6019/341b6c5/t420/093/lp/093-44b6/?sid=AFFM001048Z&id=2923&ord=1&append=1&edata=10&transid=28173577&c=MjkyMyAzMTE5NjA5NzIgMTcgNjAgMSAxMDA5MzEzMzc2IDA0MjEyMDE0MjMyNjU5,0.0,INVALID,Offline
39022,2429250,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1435&id=2573&ord=1&append=1&edata=101284&edata2=8271&transid=1879923823&c=MjU3MyAzMTE5NTg5NTkgMTcgNjAgMSAxMDA5MzA3MTc2IDA0MjEyMDE0MjMyMTQ1,0.0,INVALID,Offline
39023,2429039,http://hairshoponline.com.br/js/googledrive.htm,0.0,INVALID,Offline
39024,2428946,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1435&id=2573&ord=1&append=1&edata=101284&edata2=8271&transid=1880072245&c=MjU3MyAzMTE5OTY4MjAgMTcgNjAgMSAxMDA5NDI3OTA5IDA0MjIyMDE0MDI0MjA1,0.0,INVALID,Offline
39025,2428943,http://www.freescore360.com/us/6019/3489b48/t420/076/lp/076-85fe/?fq=15&sid=AFFM1435&id=2573&ord=1&append=1&edata=101284&edata2=8271&transid=1880075918&c=MjU3MyAzMTE5OTc1ODMgMTcgNjAgMSAxMDA5NDMwNDg5IDA0MjIyMDE0MDI1MDQz,0.0,INVALID,Offline
39026,2428931,https://support.ukrnames.com/index.php?_m=tickets&_a=viewticket&ticketid=95644,0.0,INVALID,Offline
39027,2428926,http://click1.members.sonyrewards.com/lmknnkylqpqrcqhqrdscqrfwhgrqjjnzmsjzjyykzqjggq_uqghfwfnncn.html?a=16365595,0.0,INVALID,Offline
39028,2428787,http://www.web-style-design.de/index.html,1.0,INVALID,Offline
39029,2428786,http://www.web-style-design.de/,1.0,INVALID,Offline
39030,2428785,http://juyf.co.in/,1.0,INVALID,Offline
39031,2428782,http://www.creditreportcenter.us/us/6019/3489b48/t420/076/lp/076-85fe/?sid=AFFM002347Z&id=3135&ord=1&append=1&edata=14082&edata2=943mica9&c=MzEzNSAzMTE4MDQwMzYgMTcgOTkgMSAxMDA4ODI5MTc4IDA0MjEyMDE0MTYwNzIx,0.0,INVALID,Offline
39032,2428781,http://bankunion.co.uk/,1.0,INVALID,Offline
39033,2428780,http://lb-bd.com/clli/nnay5,1.0,INVALID,Offline
39034,2428772,http://www.zpp.cc/,1.0,INVALID,Offline
39035,2428771,http://zpp.cc/,1.0,INVALID,Offline
39036,2428736,http://entspanntgesund.at/templates/atomic/css/blueprint/plugins/link-icons/mod_captcha.php,0.0,INVALID,Offline
39037,2428713,http://www.sprinkle.co.uk/out/209953?utm_source=2014-04-20&utm_medium=National&utm_campaign=Newsletter,0.0,INVALID,Offline
39038,2428712,http://newsmaker.com.ar,1.0,INVALID,Offline
39039,2428710,http://bulten2.yeniposta.com/display.php?M=14963832&C=04cd109b84fafb3878b09feea414622f&S=2459&L=1566&N=427,0.0,INVALID,Offline
39040,2428708,http://tk.winkal.com/web/fnbox/c/OHwDY8r_j1MBPWv-AtyIfIWjosT4tIglDLke3fS1rb40SWkFj7K4F_azD8qG_9yP2BpLhVLJpIyIZY7ZYA-OUbwHyaGnIqorSPFMjdteKltY2kLaYvY3lWCtNsfJeMEQ_vzSIbzOEVBO207HbveqarqyMM0YTqIfsdn35Lt1AwHHvqe3YIh0soysKmaPZK-X_l91L3uA79djcWU.?r=http%3A%2F%2Fwinkal.com%2Fshare%2Fs%2Fgato%3Fcid%3Dsnc_custnl_es_20140318%26utm_campaign%3Dsnc_custnl_es_20140318%26utm_source%3Dsnc%26utm_medium%3Dcustnl%26utm_content%3Dfemale%26utm_term%3Dlogo_cat_female,0.0,INVALID,Offline
39041,2428707,http://p5trc.emv2.com/HD?a=ENX7Cqr-fZar8SA9MKJ04CfnGHxKKCFt4fcStGb5lw8W0bBhOG5mpqVsje_HhdA8_VM2,0.0,INVALID,Offline
39042,2428705,http://landersbrannon.com/,1.0,INVALID,Offline
39043,2428704,http://trif3cta.com/,1.0,INVALID,Offline
39044,2428696,http://gamebanana.com/generators/11,1.0,INVALID,Offline
39045,2428694,http://gamebanana.com/sprites,1.0,INVALID,Offline
39046,2428639,http://alternatic.ch/,1.0,INVALID,Offline
39047,2428426,http://lmi.ie,1.0,INVALID,Offline
39048,2428424,http://entspanntgesund.at/administrator/components/com_banners/web-infor.php,0.0,INVALID,Offline
39049,2428414,https://login.live.com,1.0,INVALID,Offline
39050,2428355,http://www.activesearchresults.com/login/login.php?email=lewisgrover%20at%20hotmail.co.uk,0.0,INVALID,Offline
39051,2428351,http://www.bijsmaak.com/new-balance-620-red.html,0.0,INVALID,Offline
39052,2428350,http://www.bijsmaak.com/new-balance-wl-574-windbreaker.html,0.0,INVALID,Offline
39053,2428336,http://bit.do/j2Dn,1.0,INVALID,Offline
39054,2428317,http://www.allslotscasino.com/secure.html?bTag=mk-et-st_joid1532253_meid_1057126,0.0,INVALID,Offline
39055,2428298,http://www.wellstore.com.br/ecommerce_site/,1.0,INVALID,Offline
39056,2428294,http://www.gulfengineeringassociation.com/,1.0,INVALID,Offline
39057,2428282,http://23.89.248.53/?ze=wodazocavo&loruwesu=aHl0enVvQHlhaG9vLmNvbQ==&id=anBjeWVoQGdtYWlsLmNvbQ==&zusa=anBjeWVo,0.0,INVALID,Offline
39058,2428233,http://training8.ru/,1.0,INVALID,Offline
39059,2428169,http://docinhodeacucar.com/,1.0,INVALID,Offline
39060,2428094,http://coding.1100011.ir/work.php?ID=del2music,0.0,INVALID,Offline
39061,2428049,http://s.m2pub.com/ul_cb/player.html?a=19471543&context=c23573548&size=800x600&rt=popunder&ci=10,0.0,INVALID,Offline
39062,2428048,http://s.m2pub.com/player.html?a=19471543&context=c23573548&size=800x600&rt=popunder&ci=10,0.0,INVALID,Offline
39063,2428047,http://link.buybuybaby.com/r/HMVMKB/EDF8O/00JCXQ/KE7WBO/O3GRF/EK/h,0.0,INVALID,Offline
39064,2428045,http://link.buybuybaby.com/r/HMVMKB/EDF8O/00JCXQ/KE7WBO/67Y27/EK/h,0.0,INVALID,Offline
39065,2428043,http://link.buybuybaby.com/r/HMVMKB/EDF8O/00JCXQ/KE7WBO/5ZDVV/EK/h,0.0,INVALID,Offline
39066,2428017,http://www.hivtest.com.sg/,1.0,INVALID,Offline
39067,2428016,http://hivtest.com.sg/,1.0,INVALID,Offline
39068,2428012,http://www.gezginler.net/indir/i/2865/x64/,1.0,INVALID,Offline
39069,2427813,http://movistarsms.tk/,1.0,INVALID,Offline
39070,2427718,http://www.cagle.com/2014/04/census-bureau-measures-obamacare/,0.0,INVALID,Offline
39071,2427717,http://www.cagle.com/author/eric-allie/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-21-04,0.0,INVALID,Offline
39072,2427716,http://www.cagle.com/2014/04/never-go-against-the-family/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-21-04,0.0,INVALID,Offline
39073,2427715,http://www.cagle.com/2014/04/never-go-against-the-family/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-21-04,0.0,INVALID,Offline
39074,2427709,http://www.cagle.com/2014/04/mozilla-self-devours/?utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-21-04,0.0,INVALID,Offline
39075,2427708,http://www.cagle.com/2014/04/mozilla-self-devours/?&utm_source=daily&utm_medium=newsletter&utm_campaign=14-04-21-04,0.0,INVALID,Offline
39076,2427707,http://www.cagle.com/2005/01/eric-allie-cartoon-for-01-12-2005/,0.0,INVALID,Offline
